basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
46,0.012918599199365057,0.006780169836808151,0.6481344741917767,0.8147434956344946,-0.0024587051288108342,1920,-18.47069846402284,-14597.465842221429,1e-06
47,0.006459674692576893,0.005099057772226268,0.6234459225542368,0.8472431335674216,1.851021430599664e-05,1392,14.764407864870885,-1328.6318615778907,1e-06
48,0.02715859143354154,0.017100231767808845,0.7486880278976357,0.8658205713615592,-0.0015004439019658431,1728,-23.418043318545074,-131.16740134300522,1e-06
49,0.03873949785036004,0.014968036575737642,0.5248865196312995,0.7380895820588353,-0.002857491331572722,1920,-52.75761682470604,-1262.1112535190714,1e-06
50,0.10578298166527281,0.04627278150098088,0.750894047159798,0.8747855783034485,-0.010741895501269028,1920,-28.831966470194452,8.382102280625277,1e-06
51,0.02812188545047134,0.016131032604701636,0.7996260632793857,0.9056664668668816,0.0033192417258271567,1488,-0.9103703033536854,-1060.7305352805474,1e-06
52,0.015056054925514433,0.009958139520852954,0.7134564670404481,0.8618677956512091,-0.0023940231199880125,1488,-8.709555642316925,-242.3259148631356,1e-06
53,0.012188960890011613,0.008012747588252704,-4.765613059765529,0.04455678696524322,0.004062520326722454,1248,56.041854316582196,-165.1054827670636,1e-06
54,0.01568582534773199,0.010259802228590655,0.8098280428166906,0.9314621822652451,0.0045458931001855505,1824,-1.6298112666828166,-270.48404875583884,1e-06
55,0.033235660305784995,0.015797259911778383,0.8644224823252196,0.9336068033925712,-0.00551583464742483,1920,-13.726336951357412,-1811.7666705078607,1e-06
56,0.06480412758474835,0.027304939977998724,0.5904956504627836,0.7693786497384323,-0.003766384711277417,1584,-27.134463510832944,-35.494880713919095,1e-06
57,0.01213990819540463,0.007949657827399885,0.9239463640430428,0.9618422371086753,0.0008981287825614951,1920,-1.4393446163334997,-793.8294941276716,1e-06
58,0.04915103336887159,0.02102169922242562,0.6782747456473772,0.830693684638125,0.006125633674474736,1872,-14.464350343035942,-514.6264122071435,1e-06
59,0.010256101392490186,0.006721159083705667,0.9053512543374247,0.9672836894604131,0.0023647609379016405,1920,16.665767366867353,-1659.277419408773,1e-06
60,0.05242680627874093,0.026385424575838604,0.61591851128753,0.7996200581118873,-0.004139658126494432,1632,-33.79739192750689,-456.16625159008026,1e-06
61,0.036535106269910016,0.017565731485782225,0.6989081045083085,0.8588057326708455,0.002184085752397107,1872,5.898181422309682,-410.3109655003414,1e-06
62,0.005109253310767629,0.003848761926556992,0.038053848262794676,0.6993465650995505,0.000829272288842099,1440,-2.326776335909367,100.0,1e-06
63,0.05722167530991689,0.024916108935334098,0.8291952756635735,0.9308143673470806,0.012369306806013574,1296,8.173708966302382,-366.89763767576153,1e-06
64,0.08319018247706726,0.025533282719074384,0.09707453102086083,0.35208918951231727,-0.014245298900606853,1680,-71.94773948258002,-161.0862303477547,1e-06
65,0.01946571476703786,0.013938929447774879,0.8135639012335947,0.9207771718120238,0.002692078787367791,1440,20.446331786959945,-927.4296690248145,1e-06
66,0.25174715688395966,0.09677415618983408,0.46147130323270247,0.8062271842200612,0.0324242396823441,1920,23.657624980690457,19.018622768674362,1e-06
67,0.029947327956037006,0.009780193855923377,0.7761444866207207,0.8833005052744207,0.0032801350237221527,1920,-22.648810629694154,-248.12470249182567,1e-06
68,0.1001475827182609,0.016990305242264487,0.23257917420326457,0.48418623591582954,-0.004921278796072805,1344,-48.3013361107089,-1521.0125163213725,1e-06
69,0.034852105492591545,0.015962381734321223,0.7152310759494667,0.8692787925131265,0.009172780687513675,1920,-5.8890312340565485,-234.1045776786244,1e-06
